station,date,nhrh_pred_lwmwet_1_tot
BNKI4,2023-02-26,900
AHTI4,2023-02-26,120
GVNI4,2023-02-27,0
AHTI4,2023-02-27,1200
OSTI4,2023-02-27,1320
BNKI4,2023-02-27,1020
AHTI4,2023-02-28,720
BNKI4,2023-02-28,960
GVNI4,2023-02-28,0
OSTI4,2023-02-28,1020
AHTI4,2023-03-01,540
BNKI4,2023-03-01,600
GVNI4,2023-03-01,0
OSTI4,2023-03-01,780
AHTI4,2023-03-02,0
GVNI4,2023-03-02,0
OSTI4,2023-03-02,1080
BNKI4,2023-03-02,1140
BNKI4,2023-03-03,1320
OSTI4,2023-03-03,1140
GVNI4,2023-03-03,0
AHTI4,2023-03-03,840
AHTI4,2023-03-04,840
GVNI4,2023-03-04,0
BNKI4,2023-03-04,1200
OSTI4,2023-03-04,840
GVNI4,2023-03-05,0
OSTI4,2023-03-05,900
BNKI4,2023-03-05,960
AHTI4,2023-03-05,420
GVNI4,2023-03-06,0
BNKI4,2023-03-06,1260
OSTI4,2023-03-06,1140
AHTI4,2023-03-06,900
AHTI4,2023-03-07,120
GVNI4,2023-03-07,0
BNKI4,2023-03-07,960
OSTI4,2023-03-07,960
OSTI4,2023-03-08,600
AHTI4,2023-03-08,360
BNKI4,2023-03-08,0
GVNI4,2023-03-08,0
AHTI4,2023-03-09,600
OSTI4,2023-03-09,600
GVNI4,2023-03-09,0
BNKI4,2023-03-09,300
BNKI4,2023-03-10,1440
GVNI4,2023-03-10,0
OSTI4,2023-03-10,1440
AHTI4,2023-03-10,960
BNKI4,2023-03-11,1440
GVNI4,2023-03-11,0
AHTI4,2023-03-11,600
OSTI4,2023-03-11,1440
GVNI4,2023-03-12,0
OSTI4,2023-03-12,1440
BNKI4,2023-03-12,1200
AHTI4,2023-03-12,1260
OSTI4,2023-03-13,1440
BNKI4,2023-03-13,1020
GVNI4,2023-03-13,0
AHTI4,2023-03-13,360
BNKI4,2023-03-14,420
OSTI4,2023-03-14,1080
GVNI4,2023-03-14,0
AHTI4,2023-03-14,420
GVNI4,2023-03-15,0
BNKI4,2023-03-15,0
OSTI4,2023-03-15,0
AHTI4,2023-03-15,0
BNKI4,2023-03-16,420
OSTI4,2023-03-16,600
AHTI4,2023-03-16,480
GVNI4,2023-03-16,0
AHTI4,2023-03-17,120
BNKI4,2023-03-17,1200
GVNI4,2023-03-17,0
OSTI4,2023-03-17,1020
AHTI4,2023-03-18,0
BNKI4,2023-03-18,360
OSTI4,2023-03-18,180
GVNI4,2023-03-18,0
AHTI4,2023-03-19,0
GVNI4,2023-03-19,0
OSTI4,2023-03-19,360
BNKI4,2023-03-19,480
AHTI4,2023-03-20,0
GVNI4,2023-03-20,0
OSTI4,2023-03-20,0
BNKI4,2023-03-20,0
GVNI4,2023-03-21,0
BNKI4,2023-03-21,0
AHTI4,2023-03-21,0
OSTI4,2023-03-21,0
OSTI4,2023-03-22,1440
AHTI4,2023-03-22,840
BNKI4,2023-03-22,1200
GVNI4,2023-03-22,0
BNKI4,2023-03-23,1080
GVNI4,2023-03-23,0
AHTI4,2023-03-23,300
OSTI4,2023-03-23,1140
BNKI4,2023-03-24,660
AHTI4,2023-03-24,540
OSTI4,2023-03-24,780
GVNI4,2023-03-24,0
AHTI4,2023-03-25,0
OSTI4,2023-03-25,240
GVNI4,2023-03-25,0
BNKI4,2023-03-25,0
BNKI4,2023-03-26,240
GVNI4,2023-03-26,0
OSTI4,2023-03-26,660
AHTI4,2023-03-26,480
GVNI4,2023-03-27,0
AHTI4,2023-03-27,540
OSTI4,2023-03-27,960
BNKI4,2023-03-27,600
GVNI4,2023-03-28,0
AHTI4,2023-03-28,0
OSTI4,2023-03-28,0
BNKI4,2023-03-28,0
BNKI4,2023-03-29,60
GVNI4,2023-03-29,0
OSTI4,2023-03-29,60
AHTI4,2023-03-29,60
AHTI4,2023-03-30,0
BNKI4,2023-03-30,0
GVNI4,2023-03-30,0
OSTI4,2023-03-30,0
AHTI4,2023-03-31,420
GVNI4,2023-03-31,0
BNKI4,2023-03-31,420
OSTI4,2023-03-31,720
AHTI4,2023-04-01,240
BNKI4,2023-04-01,1080
GVNI4,2023-04-01,0
OSTI4,2023-04-01,540
OSTI4,2023-04-02,0
BNKI4,2023-04-02,600
AHTI4,2023-04-02,0
GVNI4,2023-04-02,0
OSTI4,2023-04-03,0
AHTI4,2023-04-03,0
BNKI4,2023-04-03,300
GVNI4,2023-04-03,0
GVNI4,2023-04-04,0
OSTI4,2023-04-04,600
BNKI4,2023-04-04,1080
AHTI4,2023-04-04,420
GVNI4,2023-04-05,0
AHTI4,2023-04-05,540
OSTI4,2023-04-05,780
BNKI4,2023-04-05,1200
AHTI4,2023-04-06,0
OSTI4,2023-04-06,0
BNKI4,2023-04-06,0
GVNI4,2023-04-06,0
AHTI4,2023-04-07,0
OSTI4,2023-04-07,0
BNKI4,2023-04-07,0
GVNI4,2023-04-07,0
OSTI4,2023-04-08,0
BNKI4,2023-04-08,0
GVNI4,2023-04-08,0
AHTI4,2023-04-08,0
GVNI4,2023-04-09,0
BNKI4,2023-04-09,0
AHTI4,2023-04-09,0
OSTI4,2023-04-09,0
GVNI4,2023-04-10,0
BNKI4,2023-04-10,0
AHTI4,2023-04-10,0
OSTI4,2023-04-10,0
GVNI4,2023-04-11,0
AHTI4,2023-04-11,0
OSTI4,2023-04-11,60
BNKI4,2023-04-11,0
BNKI4,2023-04-12,0
OSTI4,2023-04-12,0
AHTI4,2023-04-12,0
GVNI4,2023-04-12,0
BNKI4,2023-04-13,0
OSTI4,2023-04-13,0
AHTI4,2023-04-13,0
GVNI4,2023-04-13,0
AHTI4,2023-04-14,0
OSTI4,2023-04-14,0
BNKI4,2023-04-14,0
GVNI4,2023-04-14,0
BNKI4,2023-04-15,60
AHTI4,2023-04-15,0
GVNI4,2023-04-15,0
OSTI4,2023-04-15,540
AHTI4,2023-04-16,0
GVNI4,2023-04-16,0
OSTI4,2023-04-16,1440
BNKI4,2023-04-16,1320
AHTI4,2023-04-17,0
GVNI4,2023-04-17,0
OSTI4,2023-04-17,300
BNKI4,2023-04-17,1140
BNKI4,2023-04-18,540
GVNI4,2023-04-18,0
AHTI4,2023-04-18,180
OSTI4,2023-04-18,60
AHTI4,2023-04-19,0
GVNI4,2023-04-19,0
OSTI4,2023-04-19,0
BNKI4,2023-04-19,0
OSTI4,2023-04-20,840
AHTI4,2023-04-20,780
BNKI4,2023-04-20,840
GVNI4,2023-04-20,0
AHTI4,2023-04-21,0
GVNI4,2023-04-21,0
OSTI4,2023-04-21,720
BNKI4,2023-04-21,720
OSTI4,2023-04-22,660
BNKI4,2023-04-22,900
AHTI4,2023-04-22,0
GVNI4,2023-04-22,0
BNKI4,2023-04-23,0
OSTI4,2023-04-23,540
AHTI4,2023-04-23,0
GVNI4,2023-04-23,0
BNKI4,2023-04-24,360
GVNI4,2023-04-24,0
AHTI4,2023-04-24,0
OSTI4,2023-04-24,60
OSTI4,2023-04-25,900
GVNI4,2023-04-25,0
AHTI4,2023-04-25,0
BNKI4,2023-04-25,420
OSTI4,2023-04-26,300
GVNI4,2023-04-26,0
BNKI4,2023-04-26,300
AHTI4,2023-04-26,0
GVNI4,2023-04-27,0
AHTI4,2023-04-27,0
BNKI4,2023-04-27,0
OSTI4,2023-04-27,0
OSTI4,2023-04-28,0
GVNI4,2023-04-28,0
AHTI4,2023-04-28,0
BNKI4,2023-04-28,0
AHTI4,2023-04-29,0
GVNI4,2023-04-29,0
OSTI4,2023-04-29,960
BNKI4,2023-04-29,600
BNKI4,2023-04-30,900
AHTI4,2023-04-30,0
GVNI4,2023-04-30,0
OSTI4,2023-04-30,960
BNKI4,2023-05-01,720
GVNI4,2023-05-01,0
AHTI4,2023-05-01,0
OSTI4,2023-05-01,0
BNKI4,2023-05-02,0
GVNI4,2023-05-02,0
OSTI4,2023-05-02,0
AHTI4,2023-05-02,0
GVNI4,2023-05-03,0
AHTI4,2023-05-03,0
OSTI4,2023-05-03,0
BNKI4,2023-05-03,0
GVNI4,2023-05-04,0
AHTI4,2023-05-04,0
BNKI4,2023-05-04,0
OSTI4,2023-05-04,0
BNKI4,2023-05-05,0
GVNI4,2023-05-05,0
AHTI4,2023-05-05,0
OSTI4,2023-05-05,480
GVNI4,2023-05-06,0
BNKI4,2023-05-06,1320
AHTI4,2023-05-06,0
OSTI4,2023-05-06,1080
BNKI4,2023-05-07,780
GVNI4,2023-05-07,0
OSTI4,2023-05-07,960
AHTI4,2023-05-07,360
OSTI4,2023-05-08,960
GVNI4,2023-05-08,0
BNKI4,2023-05-08,1080
AHTI4,2023-05-08,0
BNKI4,2023-05-09,1020
GVNI4,2023-05-09,0
AHTI4,2023-05-09,780
OSTI4,2023-05-09,960
GVNI4,2023-05-10,0
AHTI4,2023-05-10,240
BNKI4,2023-05-10,600
OSTI4,2023-05-10,720
AHTI4,2023-05-11,0
GVNI4,2023-05-11,0
BNKI4,2023-05-11,0
OSTI4,2023-05-11,420
OSTI4,2023-05-12,1440
AHTI4,2023-05-12,900
GVNI4,2023-05-12,180
BNKI4,2023-05-12,960
AHTI4,2023-05-13,840
OSTI4,2023-05-13,1380
GVNI4,2023-05-13,60
BNKI4,2023-05-13,660
GVNI4,2023-05-14,0
BNKI4,2023-05-14,600
OSTI4,2023-05-14,1440
AHTI4,2023-05-14,420
AHTI4,2023-05-15,180
GVNI4,2023-05-15,0
BNKI4,2023-05-15,480
OSTI4,2023-05-15,840
OSTI4,2023-05-16,600
GVNI4,2023-05-16,0
AHTI4,2023-05-16,0
BNKI4,2023-05-16,300
BNKI4,2023-05-17,0
AHTI4,2023-05-17,0
OSTI4,2023-05-17,300
GVNI4,2023-05-17,0
BNKI4,2023-05-18,0
GVNI4,2023-05-18,0
AHTI4,2023-05-18,0
OSTI4,2023-05-18,360
AHTI4,2023-05-19,0
BNKI4,2023-05-19,660
OSTI4,2023-05-19,360
GVNI4,2023-05-19,0
GVNI4,2023-05-20,0
AHTI4,2023-05-20,0
OSTI4,2023-05-20,360
BNKI4,2023-05-20,540
AHTI4,2023-05-21,240
OSTI4,2023-05-21,240
GVNI4,2023-05-21,0
BNKI4,2023-05-21,360
AHTI4,2023-05-22,0
OSTI4,2023-05-22,240
GVNI4,2023-05-22,0
BNKI4,2023-05-22,240
GVNI4,2023-05-23,0
BNKI4,2023-05-23,300
AHTI4,2023-05-23,0
OSTI4,2023-05-23,180
BNKI4,2023-05-24,180
OSTI4,2023-05-24,240
GVNI4,2023-05-24,0
AHTI4,2023-05-24,120
AHTI4,2023-05-25,0
BNKI4,2023-05-25,0
OSTI4,2023-05-25,0
GVNI4,2023-05-25,0
OSTI4,2023-05-26,0
GVNI4,2023-05-26,0
BNKI4,2023-05-26,0
AHTI4,2023-05-26,0
GVNI4,2023-05-27,0
OSTI4,2023-05-27,0
BNKI4,2023-05-27,0
AHTI4,2023-05-27,0
OSTI4,2023-05-28,0
GVNI4,2023-05-28,0
AHTI4,2023-05-28,0
BNKI4,2023-05-28,0
GVNI4,2023-05-29,0
AHTI4,2023-05-29,0
BNKI4,2023-05-29,0
OSTI4,2023-05-29,60
GVNI4,2023-05-30,0
OSTI4,2023-05-30,0
BNKI4,2023-05-30,0
AHTI4,2023-05-30,0
OSTI4,2023-05-31,420
BNKI4,2023-05-31,120
AHTI4,2023-05-31,60
GVNI4,2023-05-31,0
BNKI4,2023-06-01,240
OSTI4,2023-06-01,900
AHTI4,2023-06-01,0
GVNI4,2023-06-01,0
AHTI4,2023-06-02,0
GVNI4,2023-06-02,0
BNKI4,2023-06-02,840
OSTI4,2023-06-02,960
AHTI4,2023-06-03,120
BNKI4,2023-06-03,0
GVNI4,2023-06-03,0
OSTI4,2023-06-03,720
BNKI4,2023-06-04,0
AHTI4,2023-06-04,0
GVNI4,2023-06-04,0
OSTI4,2023-06-04,0
GVNI4,2023-06-05,0
AHTI4,2023-06-05,0
BNKI4,2023-06-05,240
OSTI4,2023-06-05,720
BNKI4,2023-06-06,180
AHTI4,2023-06-06,0
GVNI4,2023-06-06,0
OSTI4,2023-06-06,240
OSTI4,2023-06-07,1200
AHTI4,2023-06-07,0
GVNI4,2023-06-07,0
BNKI4,2023-06-07,600
GVNI4,2023-06-08,0
AHTI4,2023-06-08,0
OSTI4,2023-06-08,60
BNKI4,2023-06-08,0
BNKI4,2023-06-09,60
OSTI4,2023-06-09,360
GVNI4,2023-06-09,0
AHTI4,2023-06-09,0
BNKI4,2023-06-10,0
AHTI4,2023-06-10,0
OSTI4,2023-06-10,360
GVNI4,2023-06-10,0
BNKI4,2023-06-11,840
OSTI4,2023-06-11,1380
AHTI4,2023-06-11,0
GVNI4,2023-06-11,0
OSTI4,2023-06-12,780
GVNI4,2023-06-12,0
BNKI4,2023-06-12,600
AHTI4,2023-06-12,0
GVNI4,2023-06-13,0
AHTI4,2023-06-13,120
BNKI4,2023-06-13,720
OSTI4,2023-06-13,0
OSTI4,2023-06-14,0
GVNI4,2023-06-14,0
AHTI4,2023-06-14,0
BNKI4,2023-06-14,120
OSTI4,2023-06-15,240
BNKI4,2023-06-15,300
GVNI4,2023-06-15,0
AHTI4,2023-06-15,0
GVNI4,2023-06-16,0
BNKI4,2023-06-16,360
OSTI4,2023-06-16,180
AHTI4,2023-06-16,0
OSTI4,2023-06-17,480
BNKI4,2023-06-17,660
AHTI4,2023-06-17,0
GVNI4,2023-06-17,0
BNKI4,2023-06-18,300
OSTI4,2023-06-18,1080
GVNI4,2023-06-18,0
AHTI4,2023-06-18,0
GVNI4,2023-06-19,0
AHTI4,2023-06-19,0
OSTI4,2023-06-19,960
BNKI4,2023-06-19,780
OSTI4,2023-06-20,540
GVNI4,2023-06-20,0
AHTI4,2023-06-20,0
BNKI4,2023-06-20,0
BNKI4,2023-06-21,0
AHTI4,2023-06-21,0
OSTI4,2023-06-21,420
GVNI4,2023-06-21,0
BNKI4,2023-06-22,240
OSTI4,2023-06-22,660
GVNI4,2023-06-22,0
AHTI4,2023-06-22,0
GVNI4,2023-06-23,0
AHTI4,2023-06-23,0
OSTI4,2023-06-23,540
BNKI4,2023-06-23,0
GVNI4,2023-06-24,0
OSTI4,2023-06-24,480
BNKI4,2023-06-24,60
AHTI4,2023-06-24,0
BNKI4,2023-06-25,1320
AHTI4,2023-06-25,0
GVNI4,2023-06-25,0
OSTI4,2023-06-25,900
AHTI4,2023-06-26,0
OSTI4,2023-06-26,900
GVNI4,2023-06-26,0
BNKI4,2023-06-26,1140
AHTI4,2023-06-27,0
OSTI4,2023-06-27,780
GVNI4,2023-06-27,0
BNKI4,2023-06-27,780
AHTI4,2023-06-28,0
BNKI4,2023-06-28,660
OSTI4,2023-06-28,780
GVNI4,2023-06-28,0
BNKI4,2023-06-29,480
OSTI4,2023-06-29,1260
GVNI4,2023-06-29,0
AHTI4,2023-06-29,0
BNKI4,2023-06-30,1020
GVNI4,2023-06-30,0
OSTI4,2023-06-30,1200
AHTI4,2023-06-30,0
AHTI4,2023-07-01,0
BNKI4,2023-07-01,1320
GVNI4,2023-07-01,0
OSTI4,2023-07-01,1320
BNKI4,2023-07-02,960
AHTI4,2023-07-02,0
OSTI4,2023-07-02,1080
GVNI4,2023-07-02,0
OSTI4,2023-07-03,780
AHTI4,2023-07-03,0
GVNI4,2023-07-03,0
BNKI4,2023-07-03,300
BNKI4,2023-07-04,840
AHTI4,2023-07-04,0
GVNI4,2023-07-04,0
OSTI4,2023-07-04,780
GVNI4,2023-07-05,0
AHTI4,2023-07-05,0
BNKI4,2023-07-05,720
OSTI4,2023-07-05,1260
BNKI4,2023-07-06,600
GVNI4,2023-07-06,0
OSTI4,2023-07-06,840
AHTI4,2023-07-06,0
GVNI4,2023-07-07,0
BNKI4,2023-07-07,660
AHTI4,2023-07-07,0
OSTI4,2023-07-07,840
OSTI4,2023-07-08,960
AHTI4,2023-07-08,0
BNKI4,2023-07-08,900
GVNI4,2023-07-08,0
OSTI4,2023-07-09,600
AHTI4,2023-07-09,0
BNKI4,2023-07-09,480
GVNI4,2023-07-09,0
AHTI4,2023-07-10,0
GVNI4,2023-07-10,0
OSTI4,2023-07-10,420
BNKI4,2023-07-10,420
OSTI4,2023-07-11,660
BNKI4,2023-07-11,360
AHTI4,2023-07-11,0
GVNI4,2023-07-11,0
BNKI4,2023-07-12,960
GVNI4,2023-07-12,0
OSTI4,2023-07-12,900
AHTI4,2023-07-12,0
AHTI4,2023-07-13,0
BNKI4,2023-07-13,1200
OSTI4,2023-07-13,960
GVNI4,2023-07-13,0
AHTI4,2023-07-14,0
GVNI4,2023-07-14,0
OSTI4,2023-07-14,960
BNKI4,2023-07-14,1260
GVNI4,2023-07-15,0
AHTI4,2023-07-15,0
BNKI4,2023-07-15,900
OSTI4,2023-07-15,1020
BNKI4,2023-07-16,780
GVNI4,2023-07-16,0
OSTI4,2023-07-16,960
AHTI4,2023-07-16,0
AHTI4,2023-07-17,0
OSTI4,2023-07-17,960
BNKI4,2023-07-17,660
GVNI4,2023-07-17,0
GVNI4,2023-07-18,0
BNKI4,2023-07-18,660
AHTI4,2023-07-18,0
OSTI4,2023-07-18,840
AHTI4,2023-07-19,0
OSTI4,2023-07-19,780
BNKI4,2023-07-19,600
GVNI4,2023-07-19,0
AHTI4,2023-07-20,0
OSTI4,2023-07-20,960
BNKI4,2023-07-20,720
GVNI4,2023-07-20,0
GVNI4,2023-07-21,0
AHTI4,2023-07-21,0
OSTI4,2023-07-21,960
BNKI4,2023-07-21,720
GVNI4,2023-07-22,0
BNKI4,2023-07-22,660
OSTI4,2023-07-22,780
AHTI4,2023-07-22,0
BNKI4,2023-07-23,660
AHTI4,2023-07-23,0
OSTI4,2023-07-23,960
GVNI4,2023-07-23,0
BNKI4,2023-07-24,720
GVNI4,2023-07-24,0
AHTI4,2023-07-24,0
OSTI4,2023-07-24,780
AHTI4,2023-07-25,0
OSTI4,2023-07-25,780
GVNI4,2023-07-25,0
BNKI4,2023-07-25,720
OSTI4,2023-07-26,1080
BNKI4,2023-07-26,960
GVNI4,2023-07-26,0
AHTI4,2023-07-26,0
BNKI4,2023-07-27,780
AHTI4,2023-07-27,0
GVNI4,2023-07-27,0
OSTI4,2023-07-27,1200
GVNI4,2023-07-28,0
BNKI4,2023-07-28,840
OSTI4,2023-07-28,960
AHTI4,2023-07-28,0
AHTI4,2023-07-29,0
GVNI4,2023-07-29,0
OSTI4,2023-07-29,1080
BNKI4,2023-07-29,1140
OSTI4,2023-07-30,840
AHTI4,2023-07-30,0
BNKI4,2023-07-30,660
GVNI4,2023-07-30,0
AHTI4,2023-07-31,0
OSTI4,2023-07-31,900
BNKI4,2023-07-31,720
GVNI4,2023-07-31,0
AHTI4,2023-08-01,0
GVNI4,2023-08-01,0
BNKI4,2023-08-01,600
OSTI4,2023-08-01,720
GVNI4,2023-08-02,0
BNKI4,2023-08-02,960
OSTI4,2023-08-02,1320
AHTI4,2023-08-02,0
BNKI4,2023-08-03,1080
OSTI4,2023-08-03,1320
AHTI4,2023-08-03,0
GVNI4,2023-08-03,0
AHTI4,2023-08-04,0
OSTI4,2023-08-04,1080
GVNI4,2023-08-04,0
BNKI4,2023-08-04,1140
BNKI4,2023-08-05,420
OSTI4,2023-08-05,1020
GVNI4,2023-08-05,0
AHTI4,2023-08-05,0
BNKI4,2023-08-06,1260
OSTI4,2023-08-06,1320
AHTI4,2023-08-06,0
GVNI4,2023-08-06,0
GVNI4,2023-08-07,0
BNKI4,2023-08-07,660
AHTI4,2023-08-07,0
OSTI4,2023-08-07,1260
BNKI4,2023-08-08,660
GVNI4,2023-08-08,0
OSTI4,2023-08-08,1080
AHTI4,2023-08-08,0
OSTI4,2023-08-09,1320
AHTI4,2023-08-09,0
GVNI4,2023-08-09,0
BNKI4,2023-08-09,1080
AHTI4,2023-08-10,0
OSTI4,2023-08-10,1080
GVNI4,2023-08-10,0
BNKI4,2023-08-10,840
OSTI4,2023-08-11,840
AHTI4,2023-08-11,0
GVNI4,2023-08-11,0
BNKI4,2023-08-11,960
OSTI4,2023-08-12,840
GVNI4,2023-08-12,0
AHTI4,2023-08-12,0
BNKI4,2023-08-12,660
BNKI4,2023-08-13,1200
OSTI4,2023-08-13,960
GVNI4,2023-08-13,0
AHTI4,2023-08-13,0
BNKI4,2023-08-14,1440
OSTI4,2023-08-14,1380
GVNI4,2023-08-14,0
AHTI4,2023-08-14,0
BNKI4,2023-08-15,900
OSTI4,2023-08-15,1020
AHTI4,2023-08-15,0
GVNI4,2023-08-15,0
AHTI4,2023-08-16,0
OSTI4,2023-08-16,720
BNKI4,2023-08-16,780
GVNI4,2023-08-16,0
GVNI4,2023-08-17,0
BNKI4,2023-08-17,300
OSTI4,2023-08-17,420
AHTI4,2023-08-17,0
OSTI4,2023-08-18,780
AHTI4,2023-08-18,0
GVNI4,2023-08-18,0
BNKI4,2023-08-18,840
OSTI4,2023-08-19,780
AHTI4,2023-08-19,0
GVNI4,2023-08-19,0
BNKI4,2023-08-19,600
OSTI4,2023-08-20,1140
BNKI4,2023-08-20,960
AHTI4,2023-08-20,0
GVNI4,2023-08-20,0
OSTI4,2023-08-21,1200
BNKI4,2023-08-21,600
AHTI4,2023-08-21,0
GVNI4,2023-08-21,0
GVNI4,2023-08-22,0
OSTI4,2023-08-22,1080
BNKI4,2023-08-22,1140
AHTI4,2023-08-22,0
GVNI4,2023-08-23,0
BNKI4,2023-08-23,1020
OSTI4,2023-08-23,1020
AHTI4,2023-08-23,0
OSTI4,2023-08-24,840
GVNI4,2023-08-24,0
AHTI4,2023-08-24,0
BNKI4,2023-08-24,840
OSTI4,2023-08-25,1020
GVNI4,2023-08-25,0
AHTI4,2023-08-25,0
BNKI4,2023-08-25,900
OSTI4,2023-08-26,1020
BNKI4,2023-08-26,1140
AHTI4,2023-08-26,0
GVNI4,2023-08-26,0
GVNI4,2023-08-27,0
AHTI4,2023-08-27,0
BNKI4,2023-08-27,1080
OSTI4,2023-08-27,840
GVNI4,2023-08-28,0
AHTI4,2023-08-28,0
OSTI4,2023-08-28,780
BNKI4,2023-08-28,780
OSTI4,2023-08-29,720
GVNI4,2023-08-29,0
AHTI4,2023-08-29,0
BNKI4,2023-08-29,720
BNKI4,2023-08-30,360
GVNI4,2023-08-30,0
OSTI4,2023-08-30,660
AHTI4,2023-08-30,0
OSTI4,2023-08-31,720
BNKI4,2023-08-31,480
GVNI4,2023-08-31,0
AHTI4,2023-08-31,0
AHTI4,2023-09-01,0
GVNI4,2023-09-01,0
OSTI4,2023-09-01,540
BNKI4,2023-09-01,480
AHTI4,2023-09-02,0
BNKI4,2023-09-02,480
GVNI4,2023-09-02,0
OSTI4,2023-09-02,480
BNKI4,2023-09-03,180
GVNI4,2023-09-03,0
AHTI4,2023-09-03,0
OSTI4,2023-09-03,120
BNKI4,2023-09-04,420
AHTI4,2023-09-04,0
OSTI4,2023-09-04,540
GVNI4,2023-09-04,0
AHTI4,2023-09-05,0
OSTI4,2023-09-05,420
GVNI4,2023-09-05,0
BNKI4,2023-09-05,840
GVNI4,2023-09-06,0
AHTI4,2023-09-06,0
OSTI4,2023-09-06,1200
BNKI4,2023-09-06,1320
BNKI4,2023-09-07,1020
OSTI4,2023-09-07,1080
AHTI4,2023-09-07,0
GVNI4,2023-09-07,0
GVNI4,2023-09-08,0
AHTI4,2023-09-08,0
OSTI4,2023-09-08,780
BNKI4,2023-09-08,780
GVNI4,2023-09-09,0
BNKI4,2023-09-09,960
AHTI4,2023-09-09,0
OSTI4,2023-09-09,600
OSTI4,2023-09-10,480
AHTI4,2023-09-10,0
GVNI4,2023-09-10,0
BNKI4,2023-09-10,360
OSTI4,2023-09-11,1380
AHTI4,2023-09-11,0
BNKI4,2023-09-11,1200
GVNI4,2023-09-11,0
AHTI4,2023-09-12,0
OSTI4,2023-09-12,1020
GVNI4,2023-09-12,0
BNKI4,2023-09-12,1080
AHTI4,2023-09-13,0
GVNI4,2023-09-13,0
OSTI4,2023-09-13,780
BNKI4,2023-09-13,1140
OSTI4,2023-09-14,720
AHTI4,2023-09-14,0
GVNI4,2023-09-14,0
BNKI4,2023-09-14,900
BNKI4,2023-09-15,0
OSTI4,2023-09-15,0
AHTI4,2023-09-15,0
GVNI4,2023-09-15,0
GVNI4,2023-09-16,0
AHTI4,2023-09-16,0
OSTI4,2023-09-16,1200
BNKI4,2023-09-16,960
GVNI4,2023-09-17,0
BNKI4,2023-09-17,1080
OSTI4,2023-09-17,1020
AHTI4,2023-09-17,0
OSTI4,2023-09-18,600
AHTI4,2023-09-18,0
GVNI4,2023-09-18,0
BNKI4,2023-09-18,780
GVNI4,2023-09-19,0
OSTI4,2023-09-19,720
AHTI4,2023-09-19,0
BNKI4,2023-09-19,780
BNKI4,2023-09-20,1440
AHTI4,2023-09-20,0
OSTI4,2023-09-20,1260
GVNI4,2023-09-20,0
BNKI4,2023-09-21,1260
GVNI4,2023-09-21,0
AHTI4,2023-09-21,0
OSTI4,2023-09-21,840
BNKI4,2023-09-22,1440
AHTI4,2023-09-22,0
OSTI4,2023-09-22,1320
GVNI4,2023-09-22,0
GVNI4,2023-09-23,0
BNKI4,2023-09-23,1020
OSTI4,2023-09-23,960
AHTI4,2023-09-23,0
AHTI4,2023-09-24,0
GVNI4,2023-09-24,0
BNKI4,2023-09-24,0
OSTI4,2023-09-24,1140
AHTI4,2023-09-25,0
GVNI4,2023-09-25,0
BNKI4,2023-09-25,1140
OSTI4,2023-09-25,600
BNKI4,2023-09-26,1440
OSTI4,2023-09-26,960
AHTI4,2023-09-26,0
GVNI4,2023-09-26,0
BNKI4,2023-09-27,1200
GVNI4,2023-09-27,0
OSTI4,2023-09-27,1020
AHTI4,2023-09-27,0
OSTI4,2023-09-28,1200
GVNI4,2023-09-28,0
AHTI4,2023-09-28,0
BNKI4,2023-09-28,1260
GVNI4,2023-09-29,0
OSTI4,2023-09-29,960
BNKI4,2023-09-29,960
AHTI4,2023-09-29,0
BNKI4,2023-09-30,420
GVNI4,2023-09-30,0
OSTI4,2023-09-30,720
AHTI4,2023-09-30,0
OSTI4,2023-10-01,540
AHTI4,2023-10-01,0
BNKI4,2023-10-01,240
GVNI4,2023-10-01,0
AHTI4,2023-10-02,0
BNKI4,2023-10-02,300
OSTI4,2023-10-02,300
GVNI4,2023-10-02,0
GVNI4,2023-10-03,0
OSTI4,2023-10-03,180
AHTI4,2023-10-03,0
BNKI4,2023-10-03,180
GVNI4,2023-10-04,0
OSTI4,2023-10-04,660
AHTI4,2023-10-04,0
BNKI4,2023-10-04,60
BNKI4,2023-10-05,660
GVNI4,2023-10-05,0
OSTI4,2023-10-05,840
AHTI4,2023-10-05,0
BNKI4,2023-10-06,540
AHTI4,2023-10-06,0
OSTI4,2023-10-06,240
GVNI4,2023-10-06,0
BNKI4,2023-10-07,960
OSTI4,2023-10-07,660
GVNI4,2023-10-07,0
AHTI4,2023-10-07,0
GVNI4,2023-10-08,0
OSTI4,2023-10-08,0
AHTI4,2023-10-08,0
BNKI4,2023-10-08,780
OSTI4,2023-10-09,420
AHTI4,2023-10-09,0
BNKI4,2023-10-09,480
GVNI4,2023-10-09,0
AHTI4,2023-10-10,0
BNKI4,2023-10-10,180
GVNI4,2023-10-10,0
OSTI4,2023-10-10,540
BNKI4,2023-10-11,660
GVNI4,2023-10-11,0
OSTI4,2023-10-11,1020
AHTI4,2023-10-11,0
GVNI4,2023-10-12,0
OSTI4,2023-10-12,1080
AHTI4,2023-10-12,0
BNKI4,2023-10-12,1440
OSTI4,2023-10-13,1380
GVNI4,2023-10-13,0
BNKI4,2023-10-13,1440
AHTI4,2023-10-13,0
GVNI4,2023-10-14,0
OSTI4,2023-10-14,1440
BNKI4,2023-10-14,1200
AHTI4,2023-10-14,0
GVNI4,2023-10-15,0
