station,valid,in_high,in_low,in_rh_min,in_rh,in_rh_max,in_solar_mj,in_precip,in_speed,in_gust,in_et,out_lwmv_1,out_lwmv_2,out_lwmdry_1_tot,out_lwmcon_1_tot,out_lwmwet_1_tot,out_lwmdry_2_tot,out_lwmcon_2_tot,out_lwmwet_2_tot,out_bpres_avg
AHTI4,2020-02-05,26.4434,13316,54.2,67.9599998792013,81.4,8.43,0,3.234615,8.491425,0.0343700775590551,279.6,278.3,0,1440,0,49.25,1391,0,1020
GVNI4,2020-02-05,32.2825999999999,19.0075999999999,34.94,56.2433331807455,70.71,8.3,0,3.4515984,11.618666,0.042007874015748,163.1,274.3,1440,0,0,1400,40,0,606.4
OSTI4,2020-02-05,26.8754,19.2164,64.6,70.4283326466878,77.76,4979,0,4.7825775,10.683625,0.0321259842519685,274.1,275.8,1341,99,0,0,1440,0,734.5
BNKI4,2020-02-05,25.9465999999999,16.7539999999999,46.56,58.0512495040894,67.5,5369,0,1.7873151,6.795824,0.0277559015748032,2366,270.3,0,0,1440,1310,130,0,604.3
OSTI4,2020-02-06,30.9073999999999,11.9119999999999,31.66,67.9954164822896,90.8,12.74,0,1.304136,5.8317027,0.0396062992125984,272.7,274.8,900,540.3,0.25,551,889,0,729.7
BNKI4,2020-02-06,32.8351999999999,13874,40.06,56.9620836575826,73.26,12.63,0,1.3265054,5.816044,0.0456692913385827,2430,275.4,0,0,1440,1128,312.5,0,599.6
AHTI4,2020-02-06,33.6109999999999,7.32199999999997,33.82,65.0808331171672,91.8,12.64,0,2.5277421,9.104346,0.048503937007874,275.6,274.9,318,807,315.5,447,769.8,223.3,1008
GVNI4,2020-02-06,38.0497999999999,15.7099999999999,45.95,64.0033329327901,81.5,12.56,0,3.9325407,12.2919855,0.0531102362204725,159.5,272.7,1440,0,0,1137,303,0,604.5
AHTI4,2020-02-07,27.6691999999999,14756,58.17,84.8829170862834,94,4799,0.16000001,5.641563,15.30067,0.0184251968503937,278.3,276.9,0,1440,0,0,1440,0,1011
GVNI4,2020-02-07,31.2584,19.1912,71.59,81.630833307902,96.7,4599,0,7.4355884,18.700817,0.0239763767716535,163.7,274.9,1440,0,0,228.8,1211,0,606.7
OSTI4,2020-02-07,31.0927999999999,19.8931999999999,65.66,84.3187500635783,95,4841,0.020000001,2.7447255,13.168866,0.0103149606299213,274.8,276.8,749.3,690.8,0,0,1440,0,725.7
BNKI4,2020-02-07,31.9999999999999,14972,39.9,67.2508333524068,87.4,8.23,0,0.6867406,7.3953238,0.0247637822834646,2292,273.6,0,0,1440,908,532.3,0,603.5
AHTI4,2020-02-08,26.3732,5.09999899999999,52.91,73.6941669782003,86.1,13.24,0,4.5924377,10.551646,0.0374409460629921,277,275.6,14.75,1425,0,416.5,1024,0,1022
OSTI4,2020-02-08,29.6815999999999,12164,58.54,80.3387502034505,91.7,11.16,0,3.2659326,10.580727,0.0265354385826772,273.4,275.4,945,494.8,0,227.3,1213,0,734.7
BNKI4,2020-02-08,24.6434,12164,49.19,77.7104166348775,94.5,11.77,0.010000001,1.3600595,9.294486,0.0299606299212599,2513,269.7,0,0,1440,1069,371.3,0,604
GVNI4,2020-02-08,35.6575999999999,13.19,55.43,73.1733331680298,89.1,11.2,0,6.323829,17.334047,0.0536220433070866,159.2,273.4,1440,0,0,895,544.8,0,605.7
OSTI4,2020-02-09,40.5373999999999,23.2016,75.62,84.0624996821086,94.3,4217,0.14,4.3374267,15.710029,0.0206299212598425,274.8,276.8,439.5,856,145,0,1277,162.8,697.9
AHTI4,2020-02-09,38.6347999999999,15296,72.49,81.4633324940999,89.2,5092,0,8.480239,22.100967,0.0291338582677165,280.8,278.1,0.75,1439,0,23.25,1417,0,1017
BNKI4,2020-02-09,33.9026,18.7999997,76.33,93.7637507120768,99.4,1918,0.120000005,3.990701,14.732487,0.0046456688976378,2195,274.3,0,0,1440,533.5,690.8,215.8,602.5
GVNI4,2020-02-09,39.0937999999999,22.9946,67.02,74.480416615804,78.71,6352,0,7.795736,23.801043,0.0403149606299213,164.1,276.3,1440,0,0,939,501,0,603.1
AHTI4,2020-02-10,34.3471999999999,8.50999999999992,64.93,82.4858350753784,91.8,13.04,0,3.1764548,10.2161045,0.0407874015748032,282.6,280.2,15.25,998,427.3,238,994,208.5,1023
BNKI4,2020-02-10,27.9482,10.13,76.56,92.0170831680298,98.8,13.56,0.020000001,1.603886,6.9993854,0.032755905511811,2461,288,0,0,1440,345.3,791.3,303.5,603.4
GVNI4,2020-02-10,41.7181999999999,19.6825999999999,46.22,71.777499516805,93.9,13.38,0,3.8609583,12.743847,0.0589370039370079,161.6,274.2,1440,0,0,785.5,457.3,197.3,601.9
OSTI4,2020-02-10,35.1409999999999,14.9179999999999,60.72,83.2962497075399,95.5,13.67,0,2.2839158,12.408306,0.0407480236220473,274.4,276.1,589.3,851,0,313.5,1127,0,717.2
BNKI4,2020-02-11,30.0361999999999,14432,63.09,85.2012497584025,99.4,12.52,0,1.1207069,8.491425,0.0322440925196851,2479,277.4,0,0,1440,450.3,392,597.8,601.9
AHTI4,2020-02-11,34.1005999999999,17.2039999999999,58.66,77.3408331871033,94.4,13.51,0,4.0153074,13.197947,0.047283468503937,277.7,276.3,17.75,948,474.3,192,937,311,1023
GVNI4,2020-02-11,41.4715999999999,25.4929999999999,40.73,63.1970828374227,82.8,13.49,0,5.1897006,15.316328,0.072204720472441,160.3,272.8,1440,0,0,948,492.3,0,600.4
OSTI4,2020-02-11,34.0934,22.28,58.07,75.7441665331523,93.6,12.93,0,3.1831656,12.392648,0.0401181102362205,273.4,275.4,735,704.3,0.75,246.5,1194,0,714.8
AHTI4,2020-02-12,37.9004,0.799998799999923,55.87,71.9450000127157,90.2,4637,0,9.041711,26.619585,0.0440944881889764,276.7,276,0,1440,0,0,1440,0,1016
GVNI4,2020-02-12,38.2334,2.5699999999999,58.18,68.6129172643026,86.3,3756,0,8.632351,29.527607,0.0413779527559055,167.9,273.7,1440,0,0,1236,204.5,0,604.5
BNKI4,2020-02-12,34.9465999999999,19.1497999999999,64.21,82.7854166030884,99.4,6292,0,3.666345,10.377165,0.0311023606299213,2001,271.5,0,0,1440,468.3,972,0,600.2
OSTI4,2020-02-12,35.3245999999999,7.01599999999995,67.97,83.8129170735677,99.3,3318,0.26999998,4.829553,18.499495,0.0180708633858268,277.5,292.2,455.5,703,281.5,0,837,603,711
AHTI4,2020-02-13,2.74999999999994,-11164,59.08,68.4408337275187,74.55,13.46,0,8.460107,20.1772,0.0200787374015748,278.8,277.4,0,1440,0,53,1387,0,1031
BNKI4,2020-02-13,28.90000004,-4.50000220000008,57.98,73.9220832188924,99.4,4613,0,2.8923633,10.506907,0.0142126007874016,2503,276.1,0,0,1440,942,498.5,0,607.6
GVNI4,2020-02-13,12.5599999999999,-4.79200000000006,39.81,56.0799999237061,66.68,14.64,0,6.4737043,19.75218,0.0328346456692913,168.6,273.8,1440,0,0,1440,0,0,611.2
OSTI4,2020-02-13,7.32199999999997,-7.07800000000008,57.59,73.6116669972738,91.7,13.24,0,6.8718796,20.84828,0.0190944862204724,275,278.1,732.8,707.3,0,65.25,869,505.8,753.7
GVNI4,2020-02-14,26.7206,2.89399999999991,36.28,59.0541664759318,72.09,12.87,0,9.849247,23.4655,0.0570078661417323,162.4,272.9,1440,0,0,1403,37,0,609.7
OSTI4,2020-02-14,17.4919999999999,-10.3900000000001,49.67,67.7908333142598,84,14.57,0.010000001,2.1698318,15.02329,0.0306692929133858,272.8,274.8,888,552,0,513.5,927,0,750.2
AHTI4,2020-02-14,19.8157999999999,-8.71600000000007,49.76,64.2316665649414,78.22,14.45,0,8.030615,23.331285,0.0433464645669291,276.7,275,0,1440,0,232.3,1208,0,1030
BNKI4,2020-02-14,10814,-16.4380000000001,42.15,63.2858330408732,77.78,8.76,0,3.652923,15.02329,0.0216141732283465,2531,275.8,0,0,1440,488.3,952,0,609.5
BNKI4,2020-02-15,36.5395999999999,10.6339999999999,66.47,76.6045827865601,99.3,12.16,0.020000001,4.366507,16.49967,0.0470078700787402,2342,287.3,0,0,1440,28.75,1354,57,599.1
AHTI4,2020-02-15,39.2431999999999,16556,66.23,75.9624999364217,94,13.88,0,5.413395,16.032148,0.0556299251968504,285.7,284.3,84.8,1154,201,231,1093,116,1019
GVNI4,2020-02-15,48632,22.5572,40.45,61.5954168637594,88,14.62,0,5.1225924,19.05873,0.0840157401574803,158.9,272.7,1440,0,0,1239,200.8,0,593.6
OSTI4,2020-02-15,41.0791999999999,16214,67.36,75.9070828755697,91.5,13.46,0,4.8138947,17.47945,0.0546062913385827,392.7,286.3,1067,80.5,293,402.3,728.3,309.5,705.1
GVNI4,2020-02-16,53996,25.9000001599999,28.14,56.8770833810171,74.76,12.14,0,6.138163,16.631649,0.105905503937008,156.8,272,1440,0,0,1440,0,0,583.7
AHTI4,2020-02-16,41.8063999999999,21.9613999999999,70.09,86.0925000508626,96.7,12.28,0,4.100311,11.180226,0.0453149566929134,278.3,276.9,0,817,622.8,2.75,892,545.8,1019
OSTI4,2020-02-16,45.7232,22.3412,57.88,84.32541624705,99.3,11.69,0,0.856748,10.390586,0.041811031496063,275.3,276.7,670.3,252.8,517,281,591.5,567.5,688.2
BNKI4,2020-02-16,34.8079999999999,14846,50.72,79.0320844650269,99.4,10.45,0,1.2929513,6.1672435,0.0368503937007874,2228,276.3,0,0,1440,133.3,563.3,743.5,599
GVNI4,2020-02-17,52196,27455,66.46,81.0895827611287,92.7,7514,0.18,7.6346765,22.861526,0.0481102283464567,161,274.2,1440,0,0,684.8,530.3,225,591
BNKI4,2020-02-17,33.6577999999999,26.8051999999999,82.6,93.3916680018107,99.4,2429,0.42992127,2.4539232,10.200446,0.00854330708661417,1928,308.3,0,0,1440,0,817,623,599.4
AHTI4,2020-02-17,36.3686,28.0975999999999,84.3,93.5625003178914,99.2,2962,0.34015748,6.563182,23.84578,0.0137795283464567,278.9,276.9,0,693.8,746.3,0,648.5,791.5,1014
OSTI4,2020-02-17,43232,30.5402,89.6,95.5124998092651,99.3,5192,0.060000002,2.491951,18.365278,0.018503937007874,275.3,277.4,3.25,936,500.8,0,945,495,671.6
AHTI4,2020-02-18,31.7732,14.3779999999999,67.67,80.1070836385091,87.5,10.69,0.010000001,7.4825644,22.951004,0.0446062913385827,277.6,276.2,0,1440,0,0,1440,0,1029
OSTI4,2020-02-18,34.5254,23.5687999999999,71.29,81.9449996948242,88.5,13.25,0,6.095661,19.707443,0.0482677165354331,276.5,278.2,550.8,889,0,150.5,1290,0,701.2
GVNI4,2020-02-18,42.7495999999999,22.0153999999999,38.95,69.9866663614909,91,15.09,0,4.7557344,13.504407,0.0719291338582677,163,275.5,1440,0,0,812,628.3,0,599.3
BNKI4,2020-02-18,33.4723999999999,11.3539999999999,61.13,80.8766668637594,99.4,15.01,0.030000001,2.2615464,9.923065,0.0497244094488189,2138,276.5,0,0,1440,465.3,806,169,598
BNKI4,2020-02-19,20.7805999999999,5.34199999999993,39.37,63.7504167556763,83,12.41,0,1.8387648,6.3864636,0.0340157464566929,2441,274.5,0,0,1440,549.5,891,0,605.6
AHTI4,2020-02-19,16232,6.58399999999993,59.6,72.0783333778381,82.2,6952,0,5.9703927,14.162066,0.0244488161417323,277.5,275.5,0,1440,0,0,1440,0,1040
GVNI4,2020-02-19,26.9672,12.5779999999999,71.5,86.4829168319702,94.7,3599,0,7.621255,15.710029,0.0159448818897638,166.5,274.3,1440,0,0,0,1362,78,608.4
OSTI4,2020-02-19,23.8766,13.5679999999999,60.76,74.5195829073588,90.3,7655,0,5.2724676,11.473266,0.0298425157480315,272.8,274.8,972,468.3,0,71.75,1368,0,738.9
OSTI4,2020-02-20,21299,3.34399999999991,47.21,65.6329166094462,78.38,15.41,0,3.6797662,12.350145,0.0387795275590551,273.4,275.1,1306,134,0,607.3,833,0,744.8
GVNI4,2020-02-20,27.8815999999999,4.4779999999999,39.93,61.7483331362406,78.1,15.94,0,3.728979,10.113206,0.0537401535433071,163.7,274.3,1440,0,0,908,532,0,608.6
BNKI4,2020-02-20,17474,-4.27000000000007,42.84,63.0716662406921,81.4,15.57,0,1.4025613,7.498223,0.0350787362204725,2528,275.9,0,0,1440,574.8,865,0,606.9
AHTI4,2020-02-20,21.0109999999999,-0.868000000000046,47.31,66.2850001653035,79.03,15.45,0,3.4694939,9.630026,0.0387401562992126,277.4,275.4,87,1353,0,491,949,0,1043
GVNI4,2020-02-21,49.6759999999999,17.78,35.3,63.093333085378,83.9,15.96,0,8.164831,19.998243,0.109370102362205,159.9,272.7,1440,0,0,960,480.3,0,595.9
OSTI4,2020-02-21,41.6407999999999,14738,39.32,56.1195832888285,69.86,15.61,0,8.927628,22.74968,0.0996062992125984,272.7,274,1440,0,0,845,595.3,0,705.7
BNKI4,2020-02-21,35.3767999999999,3.82999999999998,47.6,63.6920839945475,78.85,15.57,0,4.516382,16.267027,0.0673622047244095,2293,273.6,0,0,1440,763.5,676.5,0,600.4
AHTI4,2020-02-21,42.9152,16.5019999999999,49.6,62.7070835431417,77.47,15.44,0,8.744198,23.308914,0.0889370078740158,276.9,275.5,73.5,1367,0,456,984,0,1031
AHTI4,2020-02-22,51.5839999999999,28.8121999999999,48.91,65.5324996312459,78.99,14.37,0,6.482652,15.11053,0.0934251968503937,277.6,276.2,162,1278,0,494.3,946,0,1020
BNKI4,2020-02-22,45.8383999999999,24413,54.06,65.9783339500427,76.59,14.22,0,3.8139827,10.493485,0.0718110275590551,1908,276.2,0,0,1440,870,570.3,0,588
GVNI4,2020-02-22,56.5159999999999,28256,40.2,61.6145830154419,76.73,15.83,0,7.0955734,16.486248,0.12007874015748,158.2,273.4,1440,0,0,1440,0,0,582.3
OSTI4,2020-02-22,53.1499999999999,29.8742,41.92,56.3608330090841,72.79,14.79,0,9.833588,18.521862,0.126692893700787,273.3,275.3,1440,0,0,764.8,675.3,0,665.5
BNKI4,2020-02-23,47.2279999999999,30.6698,53.16,74.1629163424174,94.2,15.73,0,2.3487868,10.522566,0.0716535354330709,1938,274.2,0,0,1440,698.5,741.5,0,579.7
GVNI4,2020-02-23,58964,27.0000001399999,40.54,67.5895837148031,90,10.9,0,4.1226807,16.383348,0.072755905511811,157.5,272,1440,0,0,1016,345.3,78.5,574.4
OSTI4,2020-02-23,59.7019999999999,34.4048,31.56,64.7508326371511,86,15.36,0,5.089039,14.030087,0.10165355511811,273.3,274.7,1288,151.8,0,667.5,772.5,0,646.2
AHTI4,2020-02-23,55.9939999999999,27.9536,42.61,75.8170828819275,96.2,14.99,0,3.7468743,10.477827,0.090551188976378,277.6,276.9,347.5,673.5,419,430.8,759.8,249.5,1017
OSTI4,2020-02-24,40.6597999999999,32.0125999999999,68.12,77.2554168701172,86.1,7008,0,6.3573837,13.752707,0.0481496181102362,274,275.3,1440,0,0,159.8,1280,0,666.9
AHTI4,2020-02-24,41.2699999999999,30.4249999999999,62.37,78.4058324495951,86.2,11.68,0,6.963594,16.470589,0.0606692874015748,277.6,276.2,0,1440,0,0,1440,0,1015
GVNI4,2020-02-24,48938,30.9344,33.33,63.7083334922791,83.8,12.52,0,8.283389,16.953768,0.0954724488188977,160.2,274.1,1440,0,0,1377,63.5,0,591.2
BNKI4,2020-02-24,38.3126,28.7708,63.97,75.0012493133545,90.4,8.42,0,3.1965873,9.442124,0.0429133858267717,1800,273.8,0,0,1440,831,609,0,593.5
BNKI4,2020-02-25,36.0499999999999,29.4997999999999,61.52,68.6837490399679,78.25,9.6,0,4.478354,13.079389,0.0570472440944882,1681,272.9,0,0,1440,995,445,0,594.9
AHTI4,2020-02-25,36.9194,29.2621999999999,63.84,71.2004165649414,80.9,9.84,0,8.690512,20.758802,0.0625590590551181,277.6,276.9,0,1440,0,0,1440,0,1022
GVNI4,2020-02-25,42.9439999999999,27.1507999999999,41.86,66.5037496884664,84.4,10.98,0,8.048511,22.34703,0.0805905511811024,162.3,274.2,1440,0,0,1179,261.3,0,598.7
OSTI4,2020-02-25,40.4744,31.5211999999999,62.22,72.7170829772949,82.2,10.27,0,7.5071707,16.924688,0.0664566850393701,273.3,274.7,1440,0,0,325,1115,0,673.4
GVNI4,2020-02-26,37.7437999999999,21.0919999999999,32.11,55.4770838419596,85.2,16.75,0,7.36848,19.192945,0.0898031496062992,160.3,272.1,1440,0,0,1343,97.5,0,603.2
AHTI4,2020-02-26,33.4885999999999,21839,49.47,75.4016660054525,90.2,13.83,0,7.641387,17.94026,0.0577165236220473,279,277,0,1440,0,0,1440,0,1027
OSTI4,2020-02-26,34.7107999999999,24.4903999999999,43.96,69.2945833206177,88.6,10.67,0,6.2813277,16.003069,0.0564173267716536,274.1,275.4,1240,199.8,0,452.5,988,0,697.3
BNKI4,2020-02-26,30.2431999999999,18.2912,54.08,68.3841673533122,82,11.23,0,3.1026356,12.627526,0.0498425196850394,2328,275,0,0,1440,1384,55.75,0,600.2
OSTI4,2020-02-27,37.0417999999999,23.4463999999999,45.22,68.129999478658,88.6,14.83,0,3.7625332,12.685687,0.0690157519685039,275.4,277.5,1223,217.5,0,578.5,862,0,701
GVNI4,2020-02-27,41.0431999999999,23.1206,42.84,61.2049999237061,77.43,10.77,0,3.133953,11.603007,0.0598425196850394,160.6,272.8,1440,0,0,1359,81.3,0,601.6
BNKI4,2020-02-27,29.9749999999999,14738,53.3,72.6254164377848,87.4,15.59,0,1.4003245,7.4244037,0.0525590511811024,2312,272.3,0,0,1440,658,782,0,600.6
AHTI4,2020-02-27,33.7334,23.2789999999999,53.25,77.4175006548564,91.3,14.64,0,3.4851525,13.636387,0.0518110236220473,277.6,276.9,0.25,1440,0,73.5,1367,0,1022
OSTI4,2020-02-28,35.2021999999999,19.7113999999999,67.41,78.1141668955485,90.6,8.21,0,4.923505,14.703406,0.0410629881889764,278.2,280.3,710.3,729.8,0,218,1222,0,699.2
GVNI4,2020-02-28,49.3699999999999,25.10000006,53.16,72.9429168701172,89.3,15.59,0,4.617044,16.193209,0.086338594488189,197.1,282.4,1440,0,0,896,499.3,45.25,591.3
BNKI4,2020-02-28,28.1335999999999,11.8579999999999,52.65,72.4479163487752,93.2,14.46,0.010000001,1.5994121,7.4691424,0.0419291338582677,2436,275.1,0,0,1440,1341,99.5,0,602.6
AHTI4,2020-02-28,32.0791999999999,18671,70.1,79.6333335240682,89.9,6179,0,4.8206058,14.732487,0.0337007874015748,282.2,280.1,0,1440,0,0,1440,0,1023
AHTI4,2020-02-29,52322,16.43,44.62,74.0795830090841,94.2,15.77,0,6.9546466,20.691694,0.0985826771653544,276.9,275.5,22,1010,408.3,188.3,984,268.3,1019
GVNI4,2020-02-29,62.6539999999999,25.9232,29.71,62.9624996980031,94.7,17.16,0,8.196148,21.743057,0.158503937007874,154.7,270.6,1440,0,0,901,119.8,419,573
OSTI4,2020-02-29,52.2859999999999,16.5919999999999,44.63,75.578332901001,96.9,16.07,0,2.753673,15.593709,0.0780314960629921,273.3,274.7,909,318.3,212.5,497,578.3,364.8,689.2
BNKI4,2020-02-29,37.8121999999999,7.37599999999993,54.27,70.4424999554952,92.6,16.75,0,3.2480369,13.153208,0.063937,2100,272.8,0,0,1440,929,511.5,0,590.4
BNKI4,2020-03-01,54.0859999999999,31.5104,54.97,71.6162497202555,87.9,14.79,0,3.8452997,14.716828,0.0843306968503937,2124,276.2,0,0,1440,936,504.3,0,549.2
GVNI4,2020-03-01,59.7019999999999,32.1000000007999,37.06,52.9358336130778,67.36,14.29,0,6.460283,21.385147,0.132755905511811,158.2,272,1440,0,0,1440,0.25,0,563.8
OSTI4,2020-03-01,63.0499999999999,32.8711999999999,39.89,60.9887496630351,85.1,11.95,0,6.5162063,18.61134,0.129094480314961,274.7,276,1385,55,0.25,717.3,722.8,0,637.7
AHTI4,2020-03-01,56606,32.4463999999999,50.67,69.1162506739299,82,12.32,0,5.370893,16.383348,0.0935826771653543,277.6,276.5,79,1361,0,391.5,1049,0,1010
AHTI4,2020-03-02,38.7572,30.6698,66.25,79.0549999872844,88.5,6827,0,5.0845647,14.423789,0.0365748070866142,277.6,276.2,0,1440,0,0,1440,0,1011
OSTI4,2020-03-02,38.9426,28355,69.89,84.9112497965495,94.1,6109,0,2.5590594,9.690424,0.0251968503937008,274.7,276.4,513.5,884,42.75,81.5,1219,139.5,677.6
BNKI4,2020-03-02,37.5835999999999,28157,70.5,84.2400000890096,92.9,8.26,0,1.6732311,7.9657435,0.0341732295275591,2266,275.6,0,0,1440,283.3,1129,28.25,577
GVNI4,2020-03-02,48398,30.5653999999999,40.21,66.0041667620341,95.6,15.05,0,4.9257417,15.258168,0.0895669291338583,162.9,274.8,1440,0,0,1242,198,0,588.2
OSTI4,2020-03-03,53816,32324,33.18,59.3808336257935,88.5,17.24,0,7.4892755,19.864027,0.134488192913386,271.9,273.3,1046,394.3,0,927,510.8,2.25,650.4
AHTI4,2020-03-03,52322,32.3851999999999,40.26,67.5491663614909,85.2,16.52,0,4.556647,18.835035,0.0985039330708662,277.6,288.5,141.8,1248,50,419.8,1009,11.75,1008
BNKI4,2020-03-03,45.3361999999999,29.1956,59.23,79.8425002098084,97.6,16.02,0.010000001,1.6709942,10.025965,0.0705118070866142,2340,274.2,0,0,1440,488.8,951,0,550.1
GVNI4,2020-03-03,58388,32.7757999999999,23.06,49625,75.27,17.72,0,7.6905994,25.903765,0.163700787401575,154.7,270.6,1440,0,0,1436,4.25,0,569.9
OSTI4,2020-03-04,54.6079999999999,30.9199999999999,36.72,62.9279166857402,98.4,17.04,0,4.6394134,17.114828,0.118070877952756,272.6,274,1124,181.8,134.8,1023,273,144.3,644.8
GVNI4,2020-03-04,62.4019999999999,28.7999999599999,18.84,50.7437496185303,89.2,18.04,0,6.3708053,19.327162,0.16507874015748,153.3,269.2,1440,0,0,1214,145.3,80.8,564.8
AHTI4,2020-03-04,54.9499999999999,26.8825999999999,40.98,70.1470836003621,96.8,17.45,0,5.0286407,14.103907,0.112913397637795,275.5,274.2,396.5,729.8,313.8,539,476.5,424.5,1016
BNKI4,2020-03-04,44.5315999999999,28.2793999999999,43.76,73.0512501398722,99.4,17.77,0.09,1.823106,8.958945,0.0750393661417323,2025,266.7,0,0,1440,895,165.8,379.3,574.3
GVNI4,2020-03-05,52.8619999999999,34.6135999999999,27.06,44.9141665299734,63.12,17.2,0,13.048072,29.86315,0.189724417322835,158.9,271.3,1440,0,0,1440,0,0,576.3
OSTI4,2020-03-05,51.0619999999999,32.7487999999999,39.28,58.4387493133545,71.84,12.74,0,12.030263,26.216938,0.138897633858268,272.6,274.7,1427,9.75,3.25,1386,53.25,0.5,643.6
BNKI4,2020-03-05,46.0778,32.2448,60.22,72.7462501525879,88.8,7673,0,4.001886,13.707968,0.050708657480315,2211,272.8,0,0,1440,829,554.3,57.25,571.2
AHTI4,2020-03-05,46.9579999999999,32.6317999999999,49.2,63.1345828374227,74.73,8.38,0,10.265318,26.48537,0.0885433070866142,276.2,275.5,8.5,1432,0,263.8,1176,0,1020
OSTI4,2020-03-06,49.1539999999999,26.5135999999999,23.88,54.2537502447764,93.8,18.15,0,4.3128204,17.450369,0.0923228543307087,270.6,272,1285,154.3,0.75,931,509.5,0,666.6
BNKI4,2020-03-06,43.3165999999999,27.1742,36.23,56.4283336003621,75.18,18.15,0,2.722356,11.486688,0.0828346456692914,2253,272.9,0,0,1440,1433,7.25,0,566
GVNI4,2020-03-06,53.33,21.2999995399999,22.42,51.2199999491374,89.1,18.43,0,5.869731,13.781787,135,155.4,269.3,1440,0,0,1175,264.8,0,587.1
AHTI4,2020-03-06,46.3261999999999,25.8529999999999,30.88,59.4145836035411,92,17.79,0,5.5028725,19.953505,0.103700779527559,274.8,273.5,435.5,1005,0,894,546.5,0,1033
OSTI4,2020-03-07,66.0739999999999,32.1529999999999,16.3,33.7758331298828,52.67,17.24,0,5.109171,25.277422,0.196181133858268,269.5,270.5,1440,0,0,1440,0,0,646.8
BNKI4,2020-03-07,55.8679999999999,28463,35.24,52.6633334159851,72.52,17.36,0,5.9278913,17.05443,0.133897649606299,2615,267.6,0,0,1440,1439,1.5,0,534.6
GVNI4,2020-03-07,69.3679999999999,37.3999999999999,18.77,27.8054167429606,37.87,16.52,0,12.182376,23.778673,0.281968503937008,152,268.5,1194,0,0,1194,0.25,0,548.4
AHTI4,2020-03-07,65.5339999999999,32.6317999999999,19.1,37.1524997552236,56.48,16.56,0,9.797797,25.031357,0.228622035433071,273.4,272,918,521.8,0,1136,304.3,0,1024
BNKI4,2020-03-08,66632,41.18,29.61,44.4869564719822,58.97,16.01,0,6.8360887,20.289045,0.180472440944882,2609,271.6,0,0,1440,1440,0,0,493.3
OSTI4,2020-03-08,72.2119999999999,43.8999997999999,21.73,33.1582607601,43.48,17.29,0,13.265054,30.869772,0.308740118110236,270,271.3,1439,0,1.5,1440,0,0,619.5
AHTI4,2020-03-08,70.9699999999999,46.8859999999999,29.44,39.6626091003418,50.54,17.13,0,11.021403,24.337908,0.254173228346457,274.7,273.3,1105,335,0,1440,0,0,1016
GVNI4,2020-03-08,72482,47.6599999999999,32.76,43.682173355766,68.74,17.26,0.120000005,11.643272,25.187944,0.256614173228347,178.5,325.7,1440,0,0,1382,4.25,53.75,542
AHTI4,2020-03-09,58622,30.0883999999999,56.66,87.7779167493184,96.3,2213,0.23,7.997061,17.26023,0.0216535413385827,278.8,324.4,0,625.3,815,39.75,219.5,1181,1018
OSTI4,2020-03-09,58.9999999999999,33.0548,43.59,90.9645846684774,99.3,1721,0.70984256,6.594499,18.387648,0.0202755905511811,276,277.4,57.25,314.8,1068,56.5,109.8,1274,638.1
BNKI4,2020-03-09,53.9779999999999,35.2526,37.62,87.1966681480408,99.4,1.88,0.8,4.366507,13.168866,0.0188582665354331,1157,321.9,0,0,1440,203,3,1234,550.9
GVNI4,2020-03-09,54.68,29.6672,78.35,93.8854160308838,98.5,2281,0.37,7.534014,19.103468,0.0103936996062992,163.7,277.6,1440,0,0,0,498,942,589.9
AHTI4,2020-03-10,49082,24.6271999999999,58.57,79.8316661516825,93.5,15.84,0.030000001,4.0421505,13.256106,0.0818504015748032,277.6,276.9,223,1174,42.75,215.8,642.8,581.5,1024
OSTI4,2020-03-10,51.6019999999999,28.5997999999999,63.33,84.2487503687541,95.8,16.37,0,4.165182,14.162066,0.0808661417322835,276,277.4,523.5,916,0.5,178,1262,0,657.5
BNKI4,2020-03-10,49.1179999999999,29.9948,48.53,77.7379166285197,99.3,17.97,0.010000001,3.066845,10.596385,0.0937007716535433,1423,293.9,0,0,1440,531.5,590.3,318.3,572.4
GVNI4,2020-03-10,42.2077999999999,26.1085999999999,72.32,86.5341663360596,96.3,11.94,0,2.9594715,9.513705,0.0566929015748032,160.2,276.1,1440,0,0,494,624.8,321.3,596.8
GVNI4,2020-03-11,64.0039999999999,35.6575999999999,48.75,79.4862492879232,98.3,16.1,0,4.4604583,15.287249,0.113858267716535,154.7,272.5,1440,0,0,819,103.5,517.3,564.5
AHTI4,2020-03-11,55796,36.6745999999999,43.6,76.4441666603088,97.3,13.73,0,3.9124079,12.933988,0.0899212480314961,276.9,276.2,269,1171,0,310,999,131,1016
OSTI4,2020-03-11,56.7859999999999,39.7417999999999,56.02,84.1766662597656,99.3,14.22,0,3.281591,10.538224,0.0743700905511811,276,277.4,426,1014,0,267.3,1158,14.75,638.5
